run_id,sample,platform,reference,caller,hardware,target_depth_x,seed,call_sec,total_sec,run_date
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.12x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,12,43,621,1265,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.12x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,12,44,592,1179,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.15x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,15,43,652,1341,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.15x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,15,42,655,1395,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.15x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,15,44,642,1330,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.20x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,20,42,734,1572,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.20x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,20,43,748,1600,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.20x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,20,44,747,1592,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.25x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,25,42,855,1850,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.25x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,25,43,863,1856,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.25x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,25,44,851,1842,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.30x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,30,42,977,2146,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.30x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,30,43,964,2125,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.30x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,30,44,963,2104,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.40x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,40,42,1212,2648,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.40x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,40,43,1178,2609,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.40x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,40,44,1208,2612,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.50x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,50,42,1439,3312,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.50x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,50,43,1474,3234,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.50x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,50,44,1440,3181,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.60x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,60,42,1722,3786,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.60x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,60,43,1718,3714,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.60x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,60,44,1758,3750,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.75x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,75,42,2111,4570,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.75x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,75,43,2073,4519,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.75x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,75,44,2080,4540,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.100x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,100,42,2662,5804,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.100x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,100,43,2693,5859,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.100x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,100,44,2678,5870,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,5,42,177,292,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,5,43,176,291,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,5,44,175,291,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,8,42,201,322,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,8,43,202,321,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,8,44,201,322,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,10,42,214,334,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,10,43,214,334,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,10,44,214,333,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,12,42,229,350,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,12,43,242,361,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.150x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,150,42,4139,8640,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,12,44,232,362,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,15,42,277,400,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,15,43,247,379,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,15,44,261,382,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.150x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,150,43,4215,8785,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,20,42,281,414,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,20,43,288,410,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,20,44,284,418,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,25,42,335,469,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,25,43,340,462,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,25,44,330,455,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,30,42,371,501,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,30,43,373,495,2026-07-17
ZY_BGI_NA12878.grch38.bwa-mem.gatk4_hc.cpu.full.s0,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,gatk4_hc,cpu,full,0,20492,40459,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,30,44,382,505,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,40,42,466,596,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,40,43,463,587,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,40,44,479,602,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,50,42,634,757,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.150x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,150,44,4506,9093,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,50,43,563,699,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,50,44,582,714,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,60,42,713,843,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,60,43,766,905,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,60,44,724,856,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,75,42,921,1054,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,75,43,919,1050,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,75,44,927,1060,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,100,42,1343,1480,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,100,43,1330,1458,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,100,44,1284,1427,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,150,42,2065,2191,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,150,43,1999,2121,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,150,44,1898,2019,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.deepvariant.cpu.full.s0,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,deepvariant,cpu,full,0,5977,6100,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.full.s0,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,gatk4_hc,cpu,full,0,19312,37208,2026-07-17
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,15,42,135,383,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,15,43,135,388,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,15,44,106,471,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,15,42,126,306,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,15,43,134,316,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,15,44,120,277,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.30x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,30,42,118,425,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.30x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,30,43,108,405,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.30x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,30,44,136,430,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.50x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,50,42,130,471,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.50x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,50,43,105,431,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.50x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,50,44,107,455,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.15x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_deepvariant,gpu,15,42,35,171,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.full.s0,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,full,0,636,1792,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.15x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_deepvariant,gpu,15,43,34,155,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.15x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_deepvariant,gpu,15,44,34,157,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.30x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_deepvariant,gpu,30,42,34,156,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.30x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_deepvariant,gpu,30,43,34,155,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.30x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_deepvariant,gpu,30,44,33,156,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_deepvariant,gpu,50,42,46,167,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_deepvariant,gpu,50,43,45,167,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_deepvariant,gpu,50,44,54,179,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_haplotypecaller,gpu,15,42,94,307,2026-07-20
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.full.s0,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_deepvariant,gpu,full,0,358,479,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_haplotypecaller,gpu,15,44,95,300,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_haplotypecaller,gpu,15,43,95,307,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.30x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_haplotypecaller,gpu,30,43,95,336,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.30x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_haplotypecaller,gpu,30,42,95,339,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.30x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_haplotypecaller,gpu,30,44,95,332,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.50x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_haplotypecaller,gpu,50,42,95,379,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.50x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_haplotypecaller,gpu,50,43,95,376,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.50x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_haplotypecaller,gpu,50,44,95,370,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.15x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,15,42,38,162,2026-07-20
ZY_Illumina_NA12878.b37.bwa-mem.deepvariant.cpu.full.s0,ZY_Illumina_NA12878,illumina_novaseq6000,b37,deepvariant,cpu,full,0,1336,1442,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.full.s0,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_haplotypecaller,gpu,full,0,766,2115,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.15x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,15,44,33,156,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.15x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,15,43,34,158,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.30x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,30,42,51,171,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.30x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,30,43,51,173,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.30x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,30,44,46,173,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,50,42,64,189,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,50,43,57,188,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,50,44,57,186,2026-07-20
ZY_BGI_NA12878.b37.bwa-mem.deepvariant.cpu.full.s0,ZY_BGI_NA12878,bgi_dnbseq_t7,b37,deepvariant,cpu,full,0,1219,1326,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_haplotypecaller,gpu,15,42,95,318,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.full.s0,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,full,0,533,653,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_haplotypecaller,gpu,15,43,95,305,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_haplotypecaller,gpu,15,44,95,309,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.30x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_haplotypecaller,gpu,30,42,95,347,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.30x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_haplotypecaller,gpu,30,43,95,345,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.30x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_haplotypecaller,gpu,30,44,95,338,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.50x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_haplotypecaller,gpu,50,42,95,379,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.50x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_haplotypecaller,gpu,50,43,95,382,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.50x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_haplotypecaller,gpu,50,44,95,378,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.15x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_deepvariant,gpu,15,42,34,154,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.full.s0,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_haplotypecaller,gpu,full,0,755,2022,2026-07-20
